path,source_path,label,label_name,clip_id,source_file_name,manual_label,video_duration,time_of_event,time_of_alert,clip_start_time,clip_end_time,event_center_time,light_conditions,weather,scene
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00284.mp4,data/nexar_collision_prediction/train/positive/00284.mp4,1,collision,nexar_train_positive_00284,00284.mp4,collision,40.098,19.802,18.658,14.802,24.802,19.802,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00059.mp4,data/nexar_collision_prediction/train/positive/00059.mp4,1,collision,nexar_train_positive_00059,00059.mp4,collision,40.033,18.933,18.6,13.933,23.933,18.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00413.mp4,data/nexar_collision_prediction/train/positive/00413.mp4,1,collision,nexar_train_positive_00413,00413.mp4,collision,40.267,20.033,18.1,15.033,25.033,20.033,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00475.mp4,data/nexar_collision_prediction/train/positive/00475.mp4,1,collision,nexar_train_positive_00475,00475.mp4,collision,41.667,20.209,19.262,15.209,25.209,20.209,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00171.mp4,data/nexar_collision_prediction/train/positive/00171.mp4,1,collision,nexar_train_positive_00171,00171.mp4,collision,19.0,10.067,6.833,5.067,15.067,10.067,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00989.mp4,data/nexar_collision_prediction/train/positive/00989.mp4,0,near_miss,nexar_train_positive_00989,00989.mp4,near_miss,40.167,20.9,18.5,15.9,25.9,20.9,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00371.mp4,data/nexar_collision_prediction/train/positive/00371.mp4,1,collision,nexar_train_positive_00371,00371.mp4,collision,40.426,20.095,19.341,15.095,25.095,20.095,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00538.mp4,data/nexar_collision_prediction/train/positive/00538.mp4,1,collision,nexar_train_positive_00538,00538.mp4,collision,40.8,19.883,18.7,14.883,24.883,19.883,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00699.mp4,data/nexar_collision_prediction/train/positive/00699.mp4,0,near_miss,nexar_train_positive_00699,00699.mp4,near_miss,39.633,19.0,17.667,14.0,24.0,19.0,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00904.mp4,data/nexar_collision_prediction/train/positive/00904.mp4,0,near_miss,nexar_train_positive_00904,00904.mp4,near_miss,40.327,19.209,18.523,14.209,24.209,19.209,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00677.mp4,data/nexar_collision_prediction/train/positive/00677.mp4,0,near_miss,nexar_train_positive_00677,00677.mp4,near_miss,40.067,20.1,18.967,15.1,25.1,20.1,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00078.mp4,data/nexar_collision_prediction/train/positive/00078.mp4,1,collision,nexar_train_positive_00078,00078.mp4,collision,39.4,18.933,18.0,13.933,23.933,18.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01003.mp4,data/nexar_collision_prediction/train/positive/01003.mp4,0,near_miss,nexar_train_positive_01003,01003.mp4,near_miss,39.771,20.509,17.962,15.509,25.509,20.509,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00723.mp4,data/nexar_collision_prediction/train/positive/00723.mp4,0,near_miss,nexar_train_positive_00723,00723.mp4,near_miss,40.033,20.267,18.733,15.267,25.267,20.267,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00888.mp4,data/nexar_collision_prediction/train/positive/00888.mp4,0,near_miss,nexar_train_positive_00888,00888.mp4,near_miss,19.0,9.861,8.729,4.861,14.861,9.861,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00735.mp4,data/nexar_collision_prediction/train/positive/00735.mp4,0,near_miss,nexar_train_positive_00735,00735.mp4,near_miss,40.0,20.2,19.5,15.2,25.2,20.2,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00102.mp4,data/nexar_collision_prediction/train/positive/00102.mp4,1,collision,nexar_train_positive_00102,00102.mp4,collision,39.133,18.067,16.833,13.067,23.067,18.067,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01019.mp4,data/nexar_collision_prediction/train/positive/01019.mp4,0,near_miss,nexar_train_positive_01019,01019.mp4,near_miss,40.2,18.982,17.25,13.982,23.982,18.982,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00963.mp4,data/nexar_collision_prediction/train/positive/00963.mp4,0,near_miss,nexar_train_positive_00963,00963.mp4,near_miss,40.502,20.487,18.852,15.487,25.487,20.487,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00217.mp4,data/nexar_collision_prediction/train/positive/00217.mp4,1,collision,nexar_train_positive_00217,00217.mp4,collision,40.2,19.9,18.967,14.9,24.9,19.9,Bright,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01004.mp4,data/nexar_collision_prediction/train/positive/01004.mp4,0,near_miss,nexar_train_positive_01004,01004.mp4,near_miss,39.829,21.799,18.651,16.799,26.799,21.799,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00873.mp4,data/nexar_collision_prediction/train/positive/00873.mp4,0,near_miss,nexar_train_positive_00873,00873.mp4,near_miss,40.726,19.861,17.983,14.861,24.861,19.861,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00266.mp4,data/nexar_collision_prediction/train/positive/00266.mp4,1,collision,nexar_train_positive_00266,00266.mp4,collision,40.1,20.667,18.933,15.667,25.667,20.667,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00066.mp4,data/nexar_collision_prediction/train/positive/00066.mp4,1,collision,nexar_train_positive_00066,00066.mp4,collision,42.241,21.722,20.787,16.722,26.722,21.722,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01034.mp4,data/nexar_collision_prediction/train/positive/01034.mp4,0,near_miss,nexar_train_positive_01034,01034.mp4,near_miss,39.3,18.267,17.1,13.267,23.267,18.267,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00985.mp4,data/nexar_collision_prediction/train/positive/00985.mp4,0,near_miss,nexar_train_positive_00985,00985.mp4,near_miss,40.167,25.667,23.767,20.667,30.667,25.667,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00521.mp4,data/nexar_collision_prediction/train/positive/00521.mp4,1,collision,nexar_train_positive_00521,00521.mp4,collision,39.965,20.71,18.984,15.71,25.71,20.71,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00502.mp4,data/nexar_collision_prediction/train/positive/00502.mp4,1,collision,nexar_train_positive_00502,00502.mp4,collision,40.033,19.667,16.0,14.667,24.667,19.667,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00228.mp4,data/nexar_collision_prediction/train/positive/00228.mp4,1,collision,nexar_train_positive_00228,00228.mp4,collision,40.033,20.096,19.017,15.096,25.096,20.096,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00785.mp4,data/nexar_collision_prediction/train/positive/00785.mp4,0,near_miss,nexar_train_positive_00785,00785.mp4,near_miss,39.7,19.933,18.533,14.933,24.933,19.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00636.mp4,data/nexar_collision_prediction/train/positive/00636.mp4,0,near_miss,nexar_train_positive_00636,00636.mp4,near_miss,40.294,18.757,17.091,13.757,23.757,18.757,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00341.mp4,data/nexar_collision_prediction/train/positive/00341.mp4,1,collision,nexar_train_positive_00341,00341.mp4,collision,40.903,19.481,16.975,14.481,24.481,19.481,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00163.mp4,data/nexar_collision_prediction/train/positive/00163.mp4,1,collision,nexar_train_positive_00163,00163.mp4,collision,39.097,18.758,17.613,13.758,23.758,18.758,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00587.mp4,data/nexar_collision_prediction/train/positive/00587.mp4,0,near_miss,nexar_train_positive_00587,00587.mp4,near_miss,40.3,20.733,19.533,15.733,25.733,20.733,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00981.mp4,data/nexar_collision_prediction/train/positive/00981.mp4,0,near_miss,nexar_train_positive_00981,00981.mp4,near_miss,40.134,20.804,17.052,15.804,25.804,20.804,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00046.mp4,data/nexar_collision_prediction/train/positive/00046.mp4,1,collision,nexar_train_positive_00046,00046.mp4,collision,40.1,19.933,17.7,14.933,24.933,19.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00798.mp4,data/nexar_collision_prediction/train/positive/00798.mp4,0,near_miss,nexar_train_positive_00798,00798.mp4,near_miss,40.621,20.324,18.462,15.324,25.324,20.324,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00348.mp4,data/nexar_collision_prediction/train/positive/00348.mp4,1,collision,nexar_train_positive_00348,00348.mp4,collision,38.492,19.57,17.933,14.57,24.57,19.57,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00641.mp4,data/nexar_collision_prediction/train/positive/00641.mp4,0,near_miss,nexar_train_positive_00641,00641.mp4,near_miss,19.0,9.832,6.733,4.832,14.832,9.832,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00320.mp4,data/nexar_collision_prediction/train/positive/00320.mp4,1,collision,nexar_train_positive_00320,00320.mp4,collision,39.7,20.6,18.733,15.6,25.6,20.6,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00996.mp4,data/nexar_collision_prediction/train/positive/00996.mp4,0,near_miss,nexar_train_positive_00996,00996.mp4,near_miss,40.2,20.333,17.967,15.333,25.333,20.333,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00488.mp4,data/nexar_collision_prediction/train/positive/00488.mp4,1,collision,nexar_train_positive_00488,00488.mp4,collision,40.467,23.6,19.833,18.6,28.6,23.6,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00666.mp4,data/nexar_collision_prediction/train/positive/00666.mp4,0,near_miss,nexar_train_positive_00666,00666.mp4,near_miss,40.1,21.633,20.1,16.633,26.633,21.633,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00643.mp4,data/nexar_collision_prediction/train/positive/00643.mp4,0,near_miss,nexar_train_positive_00643,00643.mp4,near_miss,40.201,20.501,19.032,15.501,25.501,20.501,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00571.mp4,data/nexar_collision_prediction/train/positive/00571.mp4,0,near_miss,nexar_train_positive_00571,00571.mp4,near_miss,40.294,20.358,19.084,15.358,25.358,20.358,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00145.mp4,data/nexar_collision_prediction/train/positive/00145.mp4,1,collision,nexar_train_positive_00145,00145.mp4,collision,37.667,17.4,15.233,12.4,22.4,17.4,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00307.mp4,data/nexar_collision_prediction/train/positive/00307.mp4,1,collision,nexar_train_positive_00307,00307.mp4,collision,40.433,20.367,19.133,15.367,25.367,20.367,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00560.mp4,data/nexar_collision_prediction/train/positive/00560.mp4,0,near_miss,nexar_train_positive_00560,00560.mp4,near_miss,40.205,19.312,18.936,14.312,24.312,19.312,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00311.mp4,data/nexar_collision_prediction/train/positive/00311.mp4,1,collision,nexar_train_positive_00311,00311.mp4,collision,40.392,18.714,14.533,13.714,23.714,18.714,Twilight,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00978.mp4,data/nexar_collision_prediction/train/positive/00978.mp4,0,near_miss,nexar_train_positive_00978,00978.mp4,near_miss,40.261,20.219,16.496,15.219,25.219,20.219,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00961.mp4,data/nexar_collision_prediction/train/positive/00961.mp4,0,near_miss,nexar_train_positive_00961,00961.mp4,near_miss,40.467,19.6,18.533,14.6,24.6,19.6,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00693.mp4,data/nexar_collision_prediction/train/positive/00693.mp4,0,near_miss,nexar_train_positive_00693,00693.mp4,near_miss,40.327,20.194,19.181,15.194,25.194,20.194,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00930.mp4,data/nexar_collision_prediction/train/positive/00930.mp4,0,near_miss,nexar_train_positive_00930,00930.mp4,near_miss,40.4,20.1,17.867,15.1,25.1,20.1,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00415.mp4,data/nexar_collision_prediction/train/positive/00415.mp4,1,collision,nexar_train_positive_00415,00415.mp4,collision,40.133,20.333,18.967,15.333,25.333,20.333,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00923.mp4,data/nexar_collision_prediction/train/positive/00923.mp4,0,near_miss,nexar_train_positive_00923,00923.mp4,near_miss,40.361,19.471,17.344,14.471,24.471,19.471,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00546.mp4,data/nexar_collision_prediction/train/positive/00546.mp4,1,collision,nexar_train_positive_00546,00546.mp4,collision,40.433,20.267,18.567,15.267,25.267,20.267,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00860.mp4,data/nexar_collision_prediction/train/positive/00860.mp4,0,near_miss,nexar_train_positive_00860,00860.mp4,near_miss,41.267,20.433,19.9,15.433,25.433,20.433,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00638.mp4,data/nexar_collision_prediction/train/positive/00638.mp4,0,near_miss,nexar_train_positive_00638,00638.mp4,near_miss,40.196,17.573,14.601,12.573,22.573,17.573,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00068.mp4,data/nexar_collision_prediction/train/positive/00068.mp4,1,collision,nexar_train_positive_00068,00068.mp4,collision,40.267,19.9,16.733,14.9,24.9,19.9,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00172.mp4,data/nexar_collision_prediction/train/positive/00172.mp4,1,collision,nexar_train_positive_00172,00172.mp4,collision,40.333,18.433,17.8,13.433,23.433,18.433,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00747.mp4,data/nexar_collision_prediction/train/positive/00747.mp4,0,near_miss,nexar_train_positive_00747,00747.mp4,near_miss,40.2,19.667,17.8,14.667,24.667,19.667,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00103.mp4,data/nexar_collision_prediction/train/positive/00103.mp4,1,collision,nexar_train_positive_00103,00103.mp4,collision,39.933,20.467,19.4,15.467,25.467,20.467,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00534.mp4,data/nexar_collision_prediction/train/positive/00534.mp4,1,collision,nexar_train_positive_00534,00534.mp4,collision,40.525,19.644,17.715,14.644,24.644,19.644,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00670.mp4,data/nexar_collision_prediction/train/positive/00670.mp4,0,near_miss,nexar_train_positive_00670,00670.mp4,near_miss,40.236,21.852,20.507,16.852,26.852,21.852,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00526.mp4,data/nexar_collision_prediction/train/positive/00526.mp4,1,collision,nexar_train_positive_00526,00526.mp4,collision,39.396,19.466,18.061,14.466,24.466,19.466,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00144.mp4,data/nexar_collision_prediction/train/positive/00144.mp4,1,collision,nexar_train_positive_00144,00144.mp4,collision,40.1,20.233,18.3,15.233,25.233,20.233,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00549.mp4,data/nexar_collision_prediction/train/positive/00549.mp4,1,collision,nexar_train_positive_00549,00549.mp4,collision,40.1,19.4,18.7,14.4,24.4,19.4,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00057.mp4,data/nexar_collision_prediction/train/positive/00057.mp4,1,collision,nexar_train_positive_00057,00057.mp4,collision,40.533,20.317,19.133,15.317,25.317,20.317,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00166.mp4,data/nexar_collision_prediction/train/positive/00166.mp4,1,collision,nexar_train_positive_00166,00166.mp4,collision,40.197,19.816,18.407,14.816,24.816,19.816,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00112.mp4,data/nexar_collision_prediction/train/positive/00112.mp4,1,collision,nexar_train_positive_00112,00112.mp4,collision,40.1,18.967,17.433,13.967,23.967,18.967,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00874.mp4,data/nexar_collision_prediction/train/positive/00874.mp4,0,near_miss,nexar_train_positive_00874,00874.mp4,near_miss,40.557,20.425,18.693,15.425,25.425,20.425,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00737.mp4,data/nexar_collision_prediction/train/positive/00737.mp4,0,near_miss,nexar_train_positive_00737,00737.mp4,near_miss,43.067,20.5,19.667,15.5,25.5,20.5,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00776.mp4,data/nexar_collision_prediction/train/positive/00776.mp4,0,near_miss,nexar_train_positive_00776,00776.mp4,near_miss,40.108,19.818,18.089,14.818,24.818,19.818,Twilight,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00931.mp4,data/nexar_collision_prediction/train/positive/00931.mp4,0,near_miss,nexar_train_positive_00931,00931.mp4,near_miss,40.033,19.633,17.6,14.633,24.633,19.633,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00596.mp4,data/nexar_collision_prediction/train/positive/00596.mp4,0,near_miss,nexar_train_positive_00596,00596.mp4,near_miss,40.233,20.567,17.367,15.567,25.567,20.567,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00501.mp4,data/nexar_collision_prediction/train/positive/00501.mp4,1,collision,nexar_train_positive_00501,00501.mp4,collision,39.935,20.296,18.077,15.296,25.296,20.296,Bright,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00209.mp4,data/nexar_collision_prediction/train/positive/00209.mp4,1,collision,nexar_train_positive_00209,00209.mp4,collision,39.267,18.533,17.2,13.533,23.533,18.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00081.mp4,data/nexar_collision_prediction/train/positive/00081.mp4,1,collision,nexar_train_positive_00081,00081.mp4,collision,38.733,18.667,18.533,13.667,23.667,18.667,Normal,Cloudy,Rural
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00845.mp4,data/nexar_collision_prediction/train/positive/00845.mp4,0,near_miss,nexar_train_positive_00845,00845.mp4,near_miss,40.1,21.4,20.1,16.4,26.4,21.4,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00298.mp4,data/nexar_collision_prediction/train/positive/00298.mp4,1,collision,nexar_train_positive_00298,00298.mp4,collision,40.196,20.641,19.073,15.641,25.641,20.641,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00863.mp4,data/nexar_collision_prediction/train/positive/00863.mp4,0,near_miss,nexar_train_positive_00863,00863.mp4,near_miss,40.283,19.395,16.997,14.395,24.395,19.395,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00564.mp4,data/nexar_collision_prediction/train/positive/00564.mp4,0,near_miss,nexar_train_positive_00564,00564.mp4,near_miss,40.345,20.24,17.417,15.24,25.24,20.24,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00745.mp4,data/nexar_collision_prediction/train/positive/00745.mp4,0,near_miss,nexar_train_positive_00745,00745.mp4,near_miss,39.1,19.833,18.933,14.833,24.833,19.833,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00824.mp4,data/nexar_collision_prediction/train/positive/00824.mp4,0,near_miss,nexar_train_positive_00824,00824.mp4,near_miss,40.033,20.521,18.082,15.521,25.521,20.521,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00804.mp4,data/nexar_collision_prediction/train/positive/00804.mp4,0,near_miss,nexar_train_positive_00804,00804.mp4,near_miss,40.133,18.733,18.533,13.733,23.733,18.733,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00944.mp4,data/nexar_collision_prediction/train/positive/00944.mp4,0,near_miss,nexar_train_positive_00944,00944.mp4,near_miss,14.0,10.296,8.897,4.0,14.0,10.296,Dark,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00822.mp4,data/nexar_collision_prediction/train/positive/00822.mp4,0,near_miss,nexar_train_positive_00822,00822.mp4,near_miss,40.467,19.5,18.633,14.5,24.5,19.5,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00300.mp4,data/nexar_collision_prediction/train/positive/00300.mp4,1,collision,nexar_train_positive_00300,00300.mp4,collision,18.0,10.064,8.464,5.064,15.064,10.064,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00398.mp4,data/nexar_collision_prediction/train/positive/00398.mp4,1,collision,nexar_train_positive_00398,00398.mp4,collision,40.333,19.7,17.733,14.7,24.7,19.7,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00388.mp4,data/nexar_collision_prediction/train/positive/00388.mp4,1,collision,nexar_train_positive_00388,00388.mp4,collision,40.23,18.32,16.651,13.32,23.32,18.32,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00625.mp4,data/nexar_collision_prediction/train/positive/00625.mp4,0,near_miss,nexar_train_positive_00625,00625.mp4,near_miss,40.759,19.479,18.128,14.479,24.479,19.479,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00916.mp4,data/nexar_collision_prediction/train/positive/00916.mp4,0,near_miss,nexar_train_positive_00916,00916.mp4,near_miss,39.51,19.364,16.785,14.364,24.364,19.364,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00864.mp4,data/nexar_collision_prediction/train/positive/00864.mp4,0,near_miss,nexar_train_positive_00864,00864.mp4,near_miss,40.0,21.633,19.833,16.633,26.633,21.633,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00585.mp4,data/nexar_collision_prediction/train/positive/00585.mp4,0,near_miss,nexar_train_positive_00585,00585.mp4,near_miss,40.133,19.1,18.4,14.1,24.1,19.1,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00997.mp4,data/nexar_collision_prediction/train/positive/00997.mp4,0,near_miss,nexar_train_positive_00997,00997.mp4,near_miss,40.164,21.432,17.684,16.432,26.432,21.432,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00982.mp4,data/nexar_collision_prediction/train/positive/00982.mp4,0,near_miss,nexar_train_positive_00982,00982.mp4,near_miss,40.392,19.572,18.461,14.572,24.572,19.572,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00003.mp4,data/nexar_collision_prediction/train/positive/00003.mp4,1,collision,nexar_train_positive_00003,00003.mp4,collision,40.1,19.233,16.9,14.233,24.233,19.233,Normal,Rain,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00622.mp4,data/nexar_collision_prediction/train/positive/00622.mp4,0,near_miss,nexar_train_positive_00622,00622.mp4,near_miss,19.0,10.828,9.562,5.828,15.828,10.828,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00288.mp4,data/nexar_collision_prediction/train/positive/00288.mp4,0,near_miss,nexar_train_positive_00288,00288.mp4,near_miss,31.373,18.919,17.873,13.919,23.919,18.919,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00125.mp4,data/nexar_collision_prediction/train/positive/00125.mp4,1,collision,nexar_train_positive_00125,00125.mp4,collision,40.393,20.624,19.873,15.624,25.624,20.624,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00995.mp4,data/nexar_collision_prediction/train/positive/00995.mp4,0,near_miss,nexar_train_positive_00995,00995.mp4,near_miss,40.067,20.033,18.767,15.033,25.033,20.033,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00932.mp4,data/nexar_collision_prediction/train/positive/00932.mp4,0,near_miss,nexar_train_positive_00932,00932.mp4,near_miss,40.267,20.033,15.933,15.033,25.033,20.033,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00200.mp4,data/nexar_collision_prediction/train/positive/00200.mp4,0,near_miss,nexar_train_positive_00200,00200.mp4,near_miss,40.294,19.132,17.206,14.132,24.132,19.132,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00505.mp4,data/nexar_collision_prediction/train/positive/00505.mp4,1,collision,nexar_train_positive_00505,00505.mp4,collision,34.633,17.7,16.967,12.7,22.7,17.7,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00227.mp4,data/nexar_collision_prediction/train/positive/00227.mp4,1,collision,nexar_train_positive_00227,00227.mp4,collision,40.267,20.067,18.767,15.067,25.067,20.067,Normal,Cloudy,Urban
