clip_id,source_dataset,split,source_label_folder,source_binary_label,core_label,source_file_name,source_video_path,clip_path,event_center_time,video_duration,clip_start_time,clip_end_time,clip_duration,center_offset_in_clip,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,status,error,manual_label
nexar_train_positive_00481,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00481.mp4,data/nexar_collision_prediction/train/positive/00481.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00481.mp4,19.2,39.133,14.2,24.2,10,5,19.2,18.567,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00483,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00483.mp4,data/nexar_collision_prediction/train/positive/00483.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00483.mp4,19.783,41.067,14.783,24.783,10,5,19.783,18.7,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00485,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00485.mp4,data/nexar_collision_prediction/train/positive/00485.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00485.mp4,19.2,39.367,14.2,24.2,10,5,19.2,17,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00486,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00486.mp4,data/nexar_collision_prediction/train/positive/00486.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00486.mp4,9.561,18,4.561,14.561,10,5,9.561,7.896,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00487,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00487.mp4,data/nexar_collision_prediction/train/positive/00487.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00487.mp4,20.967,39.6,15.967,25.967,10,5,20.967,20.067,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00488,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00488.mp4,data/nexar_collision_prediction/train/positive/00488.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00488.mp4,23.6,40.467,18.6,28.6,10,5,23.6,19.833,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00491,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00491.mp4,data/nexar_collision_prediction/train/positive/00491.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00491.mp4,20.1,40.2,15.1,25.1,10,5,20.1,18.867,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00493,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00493.mp4,data/nexar_collision_prediction/train/positive/00493.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00493.mp4,19.433,40.2,14.433,24.433,10,5,19.433,17.433,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00494,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00494.mp4,data/nexar_collision_prediction/train/positive/00494.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00494.mp4,19.796,40.327,14.796,24.796,10,5,19.796,18.849,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00495,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00495.mp4,data/nexar_collision_prediction/train/positive/00495.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00495.mp4,19.217,40.433,14.217,24.217,10,5,19.217,17.033,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00496,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00496.mp4,data/nexar_collision_prediction/train/positive/00496.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00496.mp4,19.22,39.379,14.22,24.22,10,5,19.22,17.817,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00497,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00497.mp4,data/nexar_collision_prediction/train/positive/00497.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00497.mp4,18.567,39.267,13.567,23.567,10,5,18.567,17.233,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00498,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00498.mp4,data/nexar_collision_prediction/train/positive/00498.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00498.mp4,19.448,40.492,14.448,24.448,10,5,19.448,17.9,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00500,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00500.mp4,data/nexar_collision_prediction/train/positive/00500.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00500.mp4,19.933,40.567,14.933,24.933,10,5,19.933,18.633,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00501,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00501.mp4,data/nexar_collision_prediction/train/positive/00501.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00501.mp4,20.296,39.935,15.296,25.296,10,5,20.296,18.077,Bright,Clear,Urban,,exists,,collision
nexar_train_positive_00502,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00502.mp4,data/nexar_collision_prediction/train/positive/00502.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00502.mp4,19.667,40.033,14.667,24.667,10,5,19.667,16,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00503,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00503.mp4,data/nexar_collision_prediction/train/positive/00503.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00503.mp4,19.4,40,14.4,24.4,10,5,19.4,16.033,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00505,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00505.mp4,data/nexar_collision_prediction/train/positive/00505.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00505.mp4,17.7,34.633,12.7,22.7,10,5,17.7,16.967,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00506,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00506.mp4,data/nexar_collision_prediction/train/positive/00506.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00506.mp4,19.343,40.229,14.343,24.343,10,5,19.343,17.97,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00510,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00510.mp4,data/nexar_collision_prediction/train/positive/00510.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00510.mp4,18.633,40.1,13.633,23.633,10,5,18.633,17.5,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00512,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00512.mp4,data/nexar_collision_prediction/train/positive/00512.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00512.mp4,18.915,40.132,13.915,23.915,10,5,18.915,16.912,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00515,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00515.mp4,data/nexar_collision_prediction/train/positive/00515.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00515.mp4,19.9,40,14.9,24.9,10,5,19.9,17.867,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00516,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00516.mp4,data/nexar_collision_prediction/train/positive/00516.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00516.mp4,20.6,40.233,15.6,25.6,10,5,20.6,19.633,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00517,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00517.mp4,data/nexar_collision_prediction/train/positive/00517.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00517.mp4,12.849,31.902,7.849,17.849,10,5,12.849,11.177,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00519,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00519.mp4,data/nexar_collision_prediction/train/positive/00519.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00519.mp4,19.567,40.6,14.567,24.567,10,5,19.567,19.033,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00520,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00520.mp4,data/nexar_collision_prediction/train/positive/00520.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00520.mp4,21.352,40.229,16.352,26.352,10,5,21.352,19.85,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00521,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00521.mp4,data/nexar_collision_prediction/train/positive/00521.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00521.mp4,20.71,39.965,15.71,25.71,10,5,20.71,18.984,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00522,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00522.mp4,data/nexar_collision_prediction/train/positive/00522.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00522.mp4,19.825,40.261,14.825,24.825,10,5,19.825,16.526,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00523,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00523.mp4,data/nexar_collision_prediction/train/positive/00523.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00523.mp4,20.3,40.267,15.3,25.3,10,5,20.3,18.133,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00526,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00526.mp4,data/nexar_collision_prediction/train/positive/00526.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00526.mp4,19.466,39.396,14.466,24.466,10,5,19.466,18.061,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00527,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00527.mp4,data/nexar_collision_prediction/train/positive/00527.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00527.mp4,20.6,40.133,15.6,25.6,10,5,20.6,17.8,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00528,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00528.mp4,data/nexar_collision_prediction/train/positive/00528.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00528.mp4,56.8,60,50,60,10,6.8,56.8,55.467,Normal,Clear,Industrial,,exists,,collision
nexar_train_positive_00529,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00529.mp4,data/nexar_collision_prediction/train/positive/00529.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00529.mp4,19.805,40.852,14.805,24.805,10,5,19.805,18.629,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00530,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00530.mp4,data/nexar_collision_prediction/train/positive/00530.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00530.mp4,9.664,19,4.664,14.664,10,5,9.664,9.098,Normal,Cloudy,Highway,,exists,,collision
nexar_train_positive_00533,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00533.mp4,data/nexar_collision_prediction/train/positive/00533.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00533.mp4,19.767,40.033,14.767,24.767,10,5,19.767,17.267,Twilight,Clear,Other,,exists,,collision
nexar_train_positive_00534,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00534.mp4,data/nexar_collision_prediction/train/positive/00534.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00534.mp4,19.644,40.525,14.644,24.644,10,5,19.644,17.715,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00537,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00537.mp4,data/nexar_collision_prediction/train/positive/00537.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00537.mp4,20.418,40.196,15.418,25.418,10,5,20.418,19.699,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00538,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00538.mp4,data/nexar_collision_prediction/train/positive/00538.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00538.mp4,19.883,40.8,14.883,24.883,10,5,19.883,18.7,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00539,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00539.mp4,data/nexar_collision_prediction/train/positive/00539.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00539.mp4,19.488,39.673,14.488,24.488,10,5,19.488,18.411,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00540,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00540.mp4,data/nexar_collision_prediction/train/positive/00540.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00540.mp4,20.747,40.294,15.747,25.747,10,5,20.747,20.158,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00541,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00541.mp4,data/nexar_collision_prediction/train/positive/00541.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00541.mp4,20.1,40.333,15.1,25.1,10,5,20.1,19.067,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00542,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00542.mp4,data/nexar_collision_prediction/train/positive/00542.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00542.mp4,19.471,40.327,14.471,24.471,10,5,19.471,16.727,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00543,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00543.mp4,data/nexar_collision_prediction/train/positive/00543.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00543.mp4,19.867,40.3,14.867,24.867,10,5,19.867,18.333,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00544,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00544.mp4,data/nexar_collision_prediction/train/positive/00544.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00544.mp4,21.455,40.334,16.455,26.455,10,5,21.455,20.354,Normal,Clear,Rural,,exists,,collision
nexar_train_positive_00546,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00546.mp4,data/nexar_collision_prediction/train/positive/00546.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00546.mp4,20.267,40.433,15.267,25.267,10,5,20.267,18.567,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00547,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00547.mp4,data/nexar_collision_prediction/train/positive/00547.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00547.mp4,19.967,40.833,14.967,24.967,10,5,19.967,17.8,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00549,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00549.mp4,data/nexar_collision_prediction/train/positive/00549.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00549.mp4,19.4,40.1,14.4,24.4,10,5,19.4,18.7,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00550,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00550.mp4,data/nexar_collision_prediction/train/positive/00550.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00550.mp4,20.1,40.367,15.1,25.1,10,5,20.1,18.767,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00551,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00551.mp4,data/nexar_collision_prediction/train/positive/00551.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00551.mp4,20.3,41,15.3,25.3,10,5,20.3,18.8,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00553,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00553.mp4,data/nexar_collision_prediction/train/positive/00553.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00553.mp4,21.069,41.209,16.069,26.069,10,5,21.069,20.383,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00554,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00554.mp4,data/nexar_collision_prediction/train/positive/00554.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00554.mp4,20.182,40.098,15.182,25.182,10,5,20.182,18.288,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00556,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00556.mp4,data/nexar_collision_prediction/train/positive/00556.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00556.mp4,20.888,40.201,15.888,25.888,10,5,20.888,19.019,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00557,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00557.mp4,data/nexar_collision_prediction/train/positive/00557.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00557.mp4,20.533,40.1,15.533,25.533,10,5,20.533,19.133,Twilight,Clear,Urban,,exists,,near_miss
nexar_train_positive_00558,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00558.mp4,data/nexar_collision_prediction/train/positive/00558.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00558.mp4,20.266,40.262,15.266,25.266,10,5,20.266,17.945,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00560,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00560.mp4,data/nexar_collision_prediction/train/positive/00560.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00560.mp4,19.312,40.205,14.312,24.312,10,5,19.312,18.936,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00562,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00562.mp4,data/nexar_collision_prediction/train/positive/00562.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00562.mp4,20.633,43.9,15.633,25.633,10,5,20.633,18.933,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00563,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00563.mp4,data/nexar_collision_prediction/train/positive/00563.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00563.mp4,19.379,39.933,14.379,24.379,10,5,19.379,17.297,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00564,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00564.mp4,data/nexar_collision_prediction/train/positive/00564.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00564.mp4,20.24,40.345,15.24,25.24,10,5,20.24,17.417,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00565,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00565.mp4,data/nexar_collision_prediction/train/positive/00565.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00565.mp4,19.867,40.1,14.867,24.867,10,5,19.867,18.8,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00566,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00566.mp4,data/nexar_collision_prediction/train/positive/00566.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00566.mp4,21.654,40.334,16.654,26.654,10,5,21.654,20.384,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00567,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00567.mp4,data/nexar_collision_prediction/train/positive/00567.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00567.mp4,18.323,38.52,13.323,23.323,10,5,18.323,17.174,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00568,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00568.mp4,data/nexar_collision_prediction/train/positive/00568.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00568.mp4,19.6,39.833,14.6,24.6,10,5,19.6,18.367,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00570,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00570.mp4,data/nexar_collision_prediction/train/positive/00570.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00570.mp4,19.767,39.7,14.767,24.767,10,5,19.767,17.567,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00571,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00571.mp4,data/nexar_collision_prediction/train/positive/00571.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00571.mp4,20.358,40.294,15.358,25.358,10,5,20.358,19.084,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00573,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00573.mp4,data/nexar_collision_prediction/train/positive/00573.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00573.mp4,10.124,18,5.124,15.124,10,5,10.124,8.293,Normal,Rain,Highway,,exists,,near_miss
nexar_train_positive_00574,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00574.mp4,data/nexar_collision_prediction/train/positive/00574.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00574.mp4,19.567,40.392,14.567,24.567,10,5,19.567,17.248,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00577,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00577.mp4,data/nexar_collision_prediction/train/positive/00577.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00577.mp4,22.064,40.295,17.064,27.064,10,5,22.064,20.789,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00579,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00579.mp4,data/nexar_collision_prediction/train/positive/00579.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00579.mp4,22.752,43.746,17.752,27.752,10,5,22.752,21.549,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00580,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00580.mp4,data/nexar_collision_prediction/train/positive/00580.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00580.mp4,20.9,40.133,15.9,25.9,10,5,20.9,19.533,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00581,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00581.mp4,data/nexar_collision_prediction/train/positive/00581.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00581.mp4,19.91,40.691,14.91,24.91,10,5,19.91,18.139,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00583,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00583.mp4,data/nexar_collision_prediction/train/positive/00583.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00583.mp4,20.744,40.588,15.744,25.744,10,5,20.744,18.816,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00584,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00584.mp4,data/nexar_collision_prediction/train/positive/00584.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00584.mp4,20.233,42.167,15.233,25.233,10,5,20.233,15.767,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00585,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00585.mp4,data/nexar_collision_prediction/train/positive/00585.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00585.mp4,19.1,40.133,14.1,24.1,10,5,19.1,18.4,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00586,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00586.mp4,data/nexar_collision_prediction/train/positive/00586.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00586.mp4,20.179,39.655,15.179,25.179,10,5,20.179,17.699,Dark,Rain,Highway,,exists,,near_miss
nexar_train_positive_00587,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00587.mp4,data/nexar_collision_prediction/train/positive/00587.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00587.mp4,20.733,40.3,15.733,25.733,10,5,20.733,19.533,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00588,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00588.mp4,data/nexar_collision_prediction/train/positive/00588.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00588.mp4,19.3,40.167,14.3,24.3,10,5,19.3,17.5,Dark,Clear,Highway,,exists,,near_miss
nexar_train_positive_00589,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00589.mp4,data/nexar_collision_prediction/train/positive/00589.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00589.mp4,19.667,39.331,14.667,24.667,10,5,19.667,18.799,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00590,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00590.mp4,data/nexar_collision_prediction/train/positive/00590.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00590.mp4,20.321,40.098,15.321,25.321,10,5,20.321,18.622,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00591,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00591.mp4,data/nexar_collision_prediction/train/positive/00591.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00591.mp4,20.194,40.373,15.194,25.194,10,5,20.194,19.212,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00592,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00592.mp4,data/nexar_collision_prediction/train/positive/00592.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00592.mp4,20.2,40.033,15.2,25.2,10,5,20.2,19.333,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00593,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00593.mp4,data/nexar_collision_prediction/train/positive/00593.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00593.mp4,19.333,39.367,14.333,24.333,10,5,19.333,17.667,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00594,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00594.mp4,data/nexar_collision_prediction/train/positive/00594.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00594.mp4,19.282,40.623,14.282,24.282,10,5,19.282,18.269,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00596,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00596.mp4,data/nexar_collision_prediction/train/positive/00596.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00596.mp4,20.567,40.233,15.567,25.567,10,5,20.567,17.367,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00597,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00597.mp4,data/nexar_collision_prediction/train/positive/00597.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00597.mp4,10.133,18,5.133,15.133,10,5,10.133,8.5,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00598,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00598.mp4,data/nexar_collision_prediction/train/positive/00598.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00598.mp4,19.2,39.6,14.2,24.2,10,5,19.2,18.167,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00599,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00599.mp4,data/nexar_collision_prediction/train/positive/00599.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00599.mp4,20.967,40.167,15.967,25.967,10,5,20.967,19.5,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00600,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00600.mp4,data/nexar_collision_prediction/train/positive/00600.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00600.mp4,19.4,39.933,14.4,24.4,10,5,19.4,15.933,Normal,Cloudy,Highway,,exists,,near_miss
